curated_category_id,stock_image_id,product_type_id
122,20607,STOCK-IMAGE
122,20612,STOCK-IMAGE
122,20618,STOCK-IMAGE
122,20619,STOCK-IMAGE
122,20728,STOCK-IMAGE
122,20729,STOCK-IMAGE
122,19326,STOCK-IMAGE
122,236695,STOCK-IMAGE
122,236726,STOCK-IMAGE
122,236751,STOCK-IMAGE
122,227067,STOCK-IMAGE
122,183655,STOCK-IMAGE
122,197283,STOCK-IMAGE
122,197284,STOCK-IMAGE
122,197285,STOCK-IMAGE
122,197286,STOCK-IMAGE
122,214662,STOCK-IMAGE
122,259667,STOCK-IMAGE
122,275487,STOCK-IMAGE
122,202762,STOCK-IMAGE
122,60223,STOCK-IMAGE
122,45554,STOCK-IMAGE
122,45555,STOCK-IMAGE
122,45556,STOCK-IMAGE
122,45568,STOCK-IMAGE
122,49271,STOCK-IMAGE
122,49273,STOCK-IMAGE
122,81120,STOCK-IMAGE
122,97484,STOCK-IMAGE
122,97485,STOCK-IMAGE
122,97496,STOCK-IMAGE
122,162800,STOCK-IMAGE
122,167261,STOCK-IMAGE
122,167262,STOCK-IMAGE
122,167399,STOCK-IMAGE
122,167400,STOCK-IMAGE
122,244170,STOCK-IMAGE
122,312007,STOCK-IMAGE
122,163218,STOCK-IMAGE
122,163222,STOCK-IMAGE
122,163221,STOCK-IMAGE
122,167266,STOCK-IMAGE
122,167401,STOCK-IMAGE
122,167402,STOCK-IMAGE
122,218493,STOCK-IMAGE
122,218494,STOCK-IMAGE
122,281119,STOCK-IMAGE
122,281120,STOCK-IMAGE
122,149052,STOCK-IMAGE
122,218510,STOCK-IMAGE
122,218433,STOCK-IMAGE
122,218434,STOCK-IMAGE
122,162801,STOCK-IMAGE
122,163219,STOCK-IMAGE
122,167267,STOCK-IMAGE
122,244169,STOCK-IMAGE
122,281122,STOCK-IMAGE
122,218538,STOCK-IMAGE
122,197571,STOCK-IMAGE
122,60315,STOCK-IMAGE
122,58284,STOCK-IMAGE
122,58285,STOCK-IMAGE
122,58286,STOCK-IMAGE
122,58287,STOCK-IMAGE
122,58290,STOCK-IMAGE
122,58291,STOCK-IMAGE
122,58297,STOCK-IMAGE
122,58298,STOCK-IMAGE
122,58317,STOCK-IMAGE
122,58557,STOCK-IMAGE
122,58642,STOCK-IMAGE
122,58643,STOCK-IMAGE
122,58651,STOCK-IMAGE
122,58655,STOCK-IMAGE
122,58717,STOCK-IMAGE
122,58729,STOCK-IMAGE
122,58733,STOCK-IMAGE
122,58734,STOCK-IMAGE
122,58943,STOCK-IMAGE
122,58944,STOCK-IMAGE
122,172726,STOCK-IMAGE
122,172731,STOCK-IMAGE
122,172753,STOCK-IMAGE
122,172754,STOCK-IMAGE
122,172743,STOCK-IMAGE
122,51036,STOCK-IMAGE
122,85367,STOCK-IMAGE
122,85368,STOCK-IMAGE
122,85369,STOCK-IMAGE
122,85370,STOCK-IMAGE
122,85381,STOCK-IMAGE
122,85382,STOCK-IMAGE
122,93629,STOCK-IMAGE
122,88895,STOCK-IMAGE
122,89172,STOCK-IMAGE
122,89641,STOCK-IMAGE
122,89642,STOCK-IMAGE
122,89935,STOCK-IMAGE
122,90404,STOCK-IMAGE
122,90414,STOCK-IMAGE
122,90560,STOCK-IMAGE
122,90666,STOCK-IMAGE
122,90669,STOCK-IMAGE
122,90670,STOCK-IMAGE
122,90689,STOCK-IMAGE
122,90852,STOCK-IMAGE
122,90882,STOCK-IMAGE
122,90883,STOCK-IMAGE
122,91149,STOCK-IMAGE
122,91441,STOCK-IMAGE
122,92497,STOCK-IMAGE
122,92502,STOCK-IMAGE
122,97235,STOCK-IMAGE
122,97236,STOCK-IMAGE
122,130406,STOCK-IMAGE
122,135771,STOCK-IMAGE
122,263215,STOCK-IMAGE
122,158139,STOCK-IMAGE
122,158139,STOCK-IMAGE
122,158140,STOCK-IMAGE
122,158140,STOCK-IMAGE
122,307967,STOCK-IMAGE
122,307968,STOCK-IMAGE
122,307970,STOCK-IMAGE
122,255717,STOCK-IMAGE
122,255755,STOCK-IMAGE
122,316860,STOCK-IMAGE
122,316852,STOCK-IMAGE
123,58,STOCK-IMAGE
123,59,STOCK-IMAGE
123,719,STOCK-IMAGE
123,720,STOCK-IMAGE
123,723,STOCK-IMAGE
123,724,STOCK-IMAGE
123,1702,STOCK-IMAGE
123,1703,STOCK-IMAGE
123,1705,STOCK-IMAGE
123,1007,STOCK-IMAGE
123,1008,STOCK-IMAGE
123,1280,STOCK-IMAGE
123,64178,STOCK-IMAGE
123,64179,STOCK-IMAGE
123,2887,STOCK-IMAGE
123,2963,STOCK-IMAGE
123,2968,STOCK-IMAGE
123,3057,STOCK-IMAGE
123,560,STOCK-IMAGE
123,567,STOCK-IMAGE
123,568,STOCK-IMAGE
123,770,STOCK-IMAGE
123,771,STOCK-IMAGE
123,3746,STOCK-IMAGE
123,3784,STOCK-IMAGE
123,3785,STOCK-IMAGE
123,3788,STOCK-IMAGE
123,3789,STOCK-IMAGE
123,25505,STOCK-IMAGE
123,193800,STOCK-IMAGE
123,190423,STOCK-IMAGE
123,151247,STOCK-IMAGE
123,11095,STOCK-IMAGE
123,162684,STOCK-IMAGE
123,232101,STOCK-IMAGE
123,156140,STOCK-IMAGE
123,199028,STOCK-IMAGE
123,170141,STOCK-IMAGE
123,15261,STOCK-IMAGE
123,15262,STOCK-IMAGE
123,51334,STOCK-IMAGE
123,160002,STOCK-IMAGE
123,160000,STOCK-IMAGE
123,159991,STOCK-IMAGE
123,206076,STOCK-IMAGE
123,206079,STOCK-IMAGE
123,206081,STOCK-IMAGE
123,159997,STOCK-IMAGE
123,160005,STOCK-IMAGE
123,85779,STOCK-IMAGE
123,85780,STOCK-IMAGE
123,85781,STOCK-IMAGE
123,158813,STOCK-IMAGE
123,158814,STOCK-IMAGE
123,157636,STOCK-IMAGE
123,192485,STOCK-IMAGE
123,261889,STOCK-IMAGE
123,20804,STOCK-IMAGE
123,38252,STOCK-IMAGE
123,34653,STOCK-IMAGE
123,104464,STOCK-IMAGE
123,38452,STOCK-IMAGE
123,68660,STOCK-IMAGE
123,68661,STOCK-IMAGE
123,164782,STOCK-IMAGE
123,164783,STOCK-IMAGE
123,210324,STOCK-IMAGE
123,210325,STOCK-IMAGE
123,215267,STOCK-IMAGE
123,259428,STOCK-IMAGE
123,48879,STOCK-IMAGE
123,48882,STOCK-IMAGE
123,156789,STOCK-IMAGE
123,49230,STOCK-IMAGE
123,49235,STOCK-IMAGE
123,49278,STOCK-IMAGE
123,88657,STOCK-IMAGE
123,156927,STOCK-IMAGE
123,156933,STOCK-IMAGE
123,167311,STOCK-IMAGE
123,167315,STOCK-IMAGE
123,193476,STOCK-IMAGE
123,106014,STOCK-IMAGE
123,189760,STOCK-IMAGE
123,194414,STOCK-IMAGE
123,194415,STOCK-IMAGE
123,249295,STOCK-IMAGE
123,249372,STOCK-IMAGE
123,105572,STOCK-IMAGE
123,105573,STOCK-IMAGE
123,105574,STOCK-IMAGE
123,105575,STOCK-IMAGE
123,56056,STOCK-IMAGE
123,56102,STOCK-IMAGE
123,58046,STOCK-IMAGE
123,58297,STOCK-IMAGE
123,58298,STOCK-IMAGE
123,58355,STOCK-IMAGE
123,58356,STOCK-IMAGE
123,58374,STOCK-IMAGE
123,58375,STOCK-IMAGE
123,58376,STOCK-IMAGE
123,58377,STOCK-IMAGE
123,58383,STOCK-IMAGE
123,58452,STOCK-IMAGE
123,58505,STOCK-IMAGE
123,58736,STOCK-IMAGE
123,248525,STOCK-IMAGE
123,93823,STOCK-IMAGE
123,88854,STOCK-IMAGE
123,89116,STOCK-IMAGE
123,89421,STOCK-IMAGE
123,89480,STOCK-IMAGE
123,89542,STOCK-IMAGE
123,89542,STOCK-IMAGE
123,89605,STOCK-IMAGE
123,89725,STOCK-IMAGE
123,89727,STOCK-IMAGE
123,89728,STOCK-IMAGE
123,89813,STOCK-IMAGE
123,185394,STOCK-IMAGE
123,90161,STOCK-IMAGE
123,90291,STOCK-IMAGE
123,90298,STOCK-IMAGE
123,90299,STOCK-IMAGE
123,90790,STOCK-IMAGE
123,185965,STOCK-IMAGE
123,90904,STOCK-IMAGE
123,186081,STOCK-IMAGE
123,186245,STOCK-IMAGE
123,91288,STOCK-IMAGE
123,186793,STOCK-IMAGE
123,169850,STOCK-IMAGE
123,126781,STOCK-IMAGE
123,128529,STOCK-IMAGE
123,128525,STOCK-IMAGE
123,128578,STOCK-IMAGE
123,128562,STOCK-IMAGE
123,134710,STOCK-IMAGE
123,129193,STOCK-IMAGE
123,127828,STOCK-IMAGE
123,128448,STOCK-IMAGE
123,131532,STOCK-IMAGE
123,133666,STOCK-IMAGE
123,131779,STOCK-IMAGE
123,131780,STOCK-IMAGE
123,131459,STOCK-IMAGE
123,131460,STOCK-IMAGE
123,131460,STOCK-IMAGE
123,131461,STOCK-IMAGE
123,131462,STOCK-IMAGE
123,131622,STOCK-IMAGE
123,129758,STOCK-IMAGE
123,129789,STOCK-IMAGE
123,263026,STOCK-IMAGE
123,263031,STOCK-IMAGE
123,244504,STOCK-IMAGE
123,246733,STOCK-IMAGE
123,255712,STOCK-IMAGE
123,255716,STOCK-IMAGE
123,255719,STOCK-IMAGE
123,255721,STOCK-IMAGE
123,255726,STOCK-IMAGE
123,261098,STOCK-IMAGE
123,255788,STOCK-IMAGE
123,255799,STOCK-IMAGE
